name,sku_code,studio_price,main_image,angle_images,publish,is_best_seller,is_featured_product,small_desc,long_desc,highlights,services,specifications,brand_color,size,category,sub_category,ideal_for,brand,type,inventory,sleeve,neck_front,neck_back,opening,fit,style,weave_type,pattern,embellished,embroidered,occasion,age_group,seller,designer,warranty,fabric/material,fabric_care/care,ean_upc,vat,measuring_unit,dimension_unit,package_length,package_width,package_height,package_weight,pack_of,sales_package,meta_desc,meta_keywords,disclaimer,is_rent,is_sell,categories_id
"Sri Shringarr Fashion Damini/ Matha Patti/ Head chain/ Head Accessory/ Indian Hair Accessory/ Hair Accessory for women 
T641AON",T641AON,1800,T641AON  (7).jpg,"T641AON  (9).jpg, T641AON  (2).jpg, T641AON  (4).jpg",,,,,"•Sri Shringarr Fashion Kundan Damini/ Matha Patti/ Head chain/ Head Accessory/ Indian Hair Accessory/ Hair Accessory with gold beads & pearl combination for women designed by Yosshita & Neha. 
•Comes attached with a maang tikka.
•This design is inspired from rajasthani culture.
•This will match well with lehengas and heavy ethnic outfits.
•Combine this Damini with heavy earrings to complete the look.",,,,"Gold, Red & White",,,,Women,Sri Shringarr Fashion Studio,,2,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Kundan, Gold Beads & Pearl","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,inches,inches,3.5,4,1.5,,1,1 Damini with attached maangtikka,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,9
"Sri Shringarr Fashion Damini/ Matha Patti/ Head chain/ Head Accessory/ Indian Hair Accessory/ Hair Accessory for women 
T641BON",T641BON,1800,T641BON (11).jpg,"T641BON (13).jpg, T641BON (6).jpg, T641BON (8).jpg",,,,,"•Sri Shringarr Fashion Kundan Damini/ Matha Patti/ Head chain/ Head Accessory/ Indian Hair Accessory/ Hair Accessory with gold beads & pearl combination for women designed by Yosshita & Neha. 
•Comes attached with a maang tikka.
•This design is inspired from rajasthani culture.
•This will match well with lehengas and heavy ethnic outfits.
•Combine this Damini with heavy earrings to complete the look.",,,,Gold & White,,,,Women,Sri Shringarr Fashion Studio,,3,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Kundan, Gold Beads & Pearl","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,inches,inches,3.5,4,1.5,,1,1 Damini with attached maangtikka,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,9
"Sri Shringarr Fashion Damini/ Matha Patti/ Head chain/ Head Accessory/ Indian Hair Accessory/ Hair Accessory for women 
T641CON",T641CON,1800,T641CON  (7).jpg,"T641CON  (9).jpg, T641CON  (2).jpg, T641CON  (4).jpg",,,,,"•Sri Shringarr Fashion Kundan Damini/ Matha Patti/ Head chain/ Head Accessory/ Indian Hair Accessory/ Hair Accessory with gold beads & pearl combination for women designed by Yosshita & Neha. 
•Comes attached with a maang tikka.
•This design is inspired from rajasthani culture.
•This will match well with lehengas and heavy ethnic outfits.
•Combine this Damini with heavy earrings to complete the look.",,,,Gold & Topaz,,,,Women,Sri Shringarr Fashion Studio,,3,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Kundan, Gold Beads & Pearl","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,inches,inches,3.5,4,1.5,,1,1 Damini with attached maangtikka,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,9
"Sri Shringarr Fashion Damini/ Matha Patti/ Head chain/ Head Accessory/ Indian Hair Accessory/ Hair Accessory for women 
T641DON",T641DON,1800,T641DON  (7).jpg,"T641DON  (9).jpg, T641DON  (2).jpg, T641DON  (4).jpg",,,,,"•Sri Shringarr Fashion Kundan Damini/ Matha Patti/ Head chain/ Head Accessory/ Indian Hair Accessory/ Hair Accessory with gold beads & pearl combination for women designed by Yosshita & Neha. 
•Comes attached with a maang tikka.
•This design is inspired from rajasthani culture.
•This will match well with lehengas and heavy ethnic outfits.
•Combine this Damini with heavy earrings to complete the look.",,,,"Gold, Pink & White",,,,Women,Sri Shringarr Fashion Studio,,6,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Kundan, Gold Beads & Pearl","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,inches,inches,3.5,4,1.5,,1,1 Damini with attached maangtikka,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,9
"Sri Shringarr Fashion Damini/ Matha Patti/ Head chain/ Head Accessory/ Indian Hair Accessory/ Hair Accessory for women 
T645ON",T645ON,600,T645ON (8).jpg,"T645ON (9).jpg, T645ON (2).jpg, T645ON (4).jpg",,,,,"•Sri Shringarr Fashion Vilandi Damini/ Matha Patti/ Head chain/ Head Accessory/ Indian Hair Accessory/ Hair Accessory with vilandi, gold beads & pearl combination for women designed by Yosshita & Neha. 
•Comes attached with a maang tikka.
•This design is inspired from rajasthani culture.
•This will match well with lehengas and heavy ethnic outfits.
•Combine this Damini with heavy earrings to complete the look.",,,,Gold & White,,,,Women,Sri Shringarr Fashion Studio,,1,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Kundan, Gold Beads & Pearl","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,inches,inches,3.5,4,1.5,,1,1 Damini with attached maangtikka,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,9
"Sri Shringarr Fashion Damini/ Matha Patti/ Head chain/ Head Accessory/ Indian Hair Accessory/ Hair Accessory for women 
T650AON",T650AON,2500,T650AON  (9).jpg,"T650AON  (7).jpg, T650AON  (2).jpg, T650AON  (4).jpg",,,,,"•Sri Shringarr Fashion Vilandi Damini/ Matha Patti/ Head chain/ Head Accessory/ Indian Hair Accessory/ Hair Accessory with vilandi, gold beads & pearl combination for women designed by Yosshita & Neha. 
•Comes attached with a maang tikka.
•This design is inspired from rajasthani culture.
•This will match well with lehengas and heavy ethnic outfits.
•Combine this Damini with heavy earrings to complete the look.",,,,Gold & White,,,,Women,Sri Shringarr Fashion Studio,,3,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Kundan, Gold Beads & Pearl","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,inches,inches,3.5,4,1.5,,1,1 Damini with attached maangtikka,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,9
"Sri Shringarr Fashion Damini/ Matha Patti/ Head chain/ Head Accessory/ Indian Hair Accessory/ Hair Accessory for women 
T651AON",T651AON,2000,T651AON (7).jpg,"T651AON (9).jpg, T651AON (2).jpg, T651AON (4).jpg",,,,,"•Sri Shringarr Fashion kundan Damini/ Matha Patti/ Head chain/ Head Accessory/ Indian Hair Accessory/ Hair Accessory with kundan, gold beads & pearl combination for women designed by Yosshita & Neha. 
•Comes attached with a maang tikka.
•This design is inspired from rajasthani culture.
•This will match well with lehengas and heavy ethnic outfits.
•Combine this Damini with heavy earrings to complete the look.",,,,"Gold, Multi colour & White",,,,Women,Sri Shringarr Fashion Studio,,7,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Kundan, Gold Beads & Pearl","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,inches,inches,3.5,4,1.5,,1,1 Damini with attached maangtikka,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,9
"Sri Shringarr Fashion Damini/ Matha Patti/ Head chain/ Head Accessory/ Indian Hair Accessory/ Hair Accessory for women 
T652ON",T652ON,2500,T652ON (13).jpg,"T652ON (11).jpg, T652ON (6).jpg, T652ON (8).jpg",,,,,"•Sri Shringarr Fashion Vilandi Damini/ Matha Patti/ Head chain/ Head Accessory/ Indian Hair Accessory/ Hair Accessory with vilandi, gold beads & pearl combination for women designed by Yosshita & Neha. 
•Comes attached with a maang tikka.
•This design is inspired from rajasthani culture.
•This will match well with lehengas and heavy ethnic outfits.
•Combine this Damini with heavy earrings to complete the look.",,,,Gold & White,,,,Women,Sri Shringarr Fashion Studio,,3,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Kundan, Gold Beads & Pearl","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,inches,inches,3.5,4,1.5,,1,1 Damini with attached maangtikka,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,9
"Sri Shringarr Fashion Damini/ Matha Patti/ Head chain/ Head Accessory/ Indian Hair Accessory/ Hair Accessory for women 
T653AON",T653AON,2100,T653AON-2100 (8)  c.jpg,"T653AON-2100 (6)  c.jpg, T653AON-2100 (10)  c.jpg, T653AON-2100 (11)  c.jpg",,,,,"•Sri Shringarr Fashion kundan Damini/ Matha Patti/ Head chain/ Head Accessory/ Indian Hair Accessory/ Hair Accessory with kundan, gold beads & pearl combination for women designed by Yosshita & Neha. 
•Comes attached with a maang tikka.
•This design is inspired from rajasthani culture.
•This will match well with lehengas and heavy ethnic outfits.
•Combine this Damini with heavy earrings to complete the look.",,,,"Gold, Multi colour & White",,,,Women,Sri Shringarr Fashion Studio,,5,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Kundan, Gold Beads & Pearl","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,inches,inches,3.5,4,1.5,,1,1 Damini with attached maangtikka,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,9
"Sri Shringarr Fashion Damini/ Matha Patti/ Head chain/ Head Accessory/ Indian Hair Accessory/ Hair Accessory for women 
T653BON",T653BON,2100,T653BON (13).jpg,"T653BON (11).jpg, T653BON (6).jpg, T653BON (8).jpg",,,,,"•Sri Shringarr Fashion kundan Damini/ Matha Patti/ Head chain/ Head Accessory/ Indian Hair Accessory/ Hair Accessory with kundan, gold beads & pearl combination for women designed by Yosshita & Neha. 
•Comes attached with a maang tikka.
•This design is inspired from rajasthani culture.
•This will match well with lehengas and heavy ethnic outfits.
•Combine this Damini with heavy earrings to complete the look.",,,,"Gold, Red, Green & White",,,,Women,Sri Shringarr Fashion Studio,,3,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Kundan, Gold Beads & Pearl","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,inches,inches,3.5,4,1.5,,1,1 Damini with attached maangtikka,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,9
"Sri Shringarr Fashion Damini/ Matha Patti/ Head chain/ Head Accessory/ Indian Hair Accessory/ Hair Accessory for women 
T653CON",T653CON,2100,T653CON  (9).jpg,"T653CON  (7).jpg, T653CON  (2).jpg, T653CON  (4).jpg",,,,,"•Sri Shringarr Fashion kundan Damini/ Matha Patti/ Head chain/ Head Accessory/ Indian Hair Accessory/ Hair Accessory with kundan, gold beads & pearl combination for women designed by Yosshita & Neha. 
•Comes attached with a maang tikka.
•This design is inspired from rajasthani culture.
•This will match well with lehengas and heavy ethnic outfits.
•Combine this Damini with heavy earrings to complete the look.",,,,Gold & Topaz,,,,Women,Sri Shringarr Fashion Studio,,1,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Kundan, Gold Beads & Pearl","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,inches,inches,3.5,4,1.5,,1,1 Damini with attached maangtikka,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,9
"Sri Shringarr Fashion Damini/ Matha Patti/ Head chain/ Head Accessory/ Indian Hair Accessory/ Hair Accessory for women 
T653DON",T653DON,2100,T653DON (13).jpg,"T653DON (11).jpg, T653DON (6).jpg, T653DON (8).jpg",,,,,"•Sri Shringarr Fashion kundan Damini/ Matha Patti/ Head chain/ Head Accessory/ Indian Hair Accessory/ Hair Accessory with kundan, gold beads & pearl combination for women designed by Yosshita & Neha. 
•Comes attached with a maang tikka.
•This design is inspired from rajasthani culture.
•This will match well with lehengas and heavy ethnic outfits.
•Combine this Damini with heavy earrings to complete the look.",,,,Gold & White,,,,Women,Sri Shringarr Fashion Studio,,2,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Kundan, Gold Beads & Pearl","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,inches,inches,3.5,4,1.5,,1,1 Damini with attached maangtikka,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,9
